writer,article,likes,replys_count,replys,datetime,img,tags
cosme_tongtong,초라한 #motd 정말정말 급할때 화장 한것처럼 보이려고 가져나오는 템들 #파우치에쏙(피부/눈썹/뷰러만 집에서 하고..아맞다 베이스섀도우 #로라메르시에 #진저 까지가 내 기본화장) ✔키스미롱앤컬마스카라✔페리페라페리스잉크더벨벳-9호 남심저격✔아리따움슈가볼쿠션블러셔-2호핑크쏘머치✔아리따움포어마스터세범컨트롤팩트-2호핑크베이지 페리페라는  #쿨톤핑크 #레드!!! 블러셔는 #인주색같은 #레드!!라고 각자 자기주장 쩔지만 바쁠때 레드 두개로 포인트만 줘도 갠찮은거 같다(#자기합리화) 블러셔색은 볼에서 좀 웜함. 양조절은 내부에 이중케이스니까 그 위에 덜어내서 아아아주 조금마안!!블러셔는 겨울되면 특히! 약간 추워하면서 실내들어올때 볼 빨간?느낌을 주고싶어서 거의 안빼는 편이다. 특히 눈화장 부실할때ㅠㅠ팩트는 꼭 저 호수를 추천!!#핑크베이지 색상이 예쁘고 톤을 화사하게 해줍니당요새 건조하니까 티존 기름올라온곳만 톡톡!#페리페라틴트 #키스미마스카라 #슈가볼블러셔 #아리따움 #팩트,16,1,'0',2017-11-23 04:15,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#motd', '#파우치에쏙', '#로라메르시에', '#진저', '#쿨톤핑크', '#레드', '#인주색같은', '#레드', '#자기합리화', '#핑크베이지', '#페리페라틴트', '#키스미마스카라', '#슈가볼블러셔', '#아리따움', '#팩트'"
sparkling_secret,>>넘겨서 제형확인하세요🤘🏻.#한율 #자연을닮은 #핸드크림무광에 그라데이션 패키지가 예뻐 무작정 구매했던-#흰감국 #어린쑥 #쌀 #자초 #서리태5가지 제각각의 제형과 아주 은은한자연향이 내스타일🙏🏻.블로그에 좀 더 자세히 ✨.#뷰티블로그 #뷰티블로거 #뷰스타그램 #화장품 #화장품그램 #뷰티스타그램 #아리따움 #세일 #1+1 #핸드크림추천 #beauty #hand #handcream #hanyul #cosmetics #beautyblogger,28,3,"(1, 'lyxryu_jamsil', '좋은하루는 오늘부터 시작! 맞팔해요!'), (2, 'i_flow__', '너 이러면서 나한테 뭐라할 자격있어?ㄷㄷ...'), (3, 'sparkling_secret', '@i_flow__ 나...나도 집에 화장품 콜렉션들...ㅋㅋㅋㅋㅋㅋ')",2017-11-23 04:12,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#한율', '#자연을닮은', '#핸드크림무광에', '#흰감국', '#어린쑥', '#쌀', '#자초', '#서리태5가지', '#뷰티블로그', '#뷰티블로거', '#뷰스타그램', '#화장품', '#화장품그램', '#뷰티스타그램', '#아리따움', '#세일', '#1', '#핸드크림추천', '#beauty', '#hand', '#handcream', '#hanyul', '#cosmetics', '#beautyblogger'"
jalllapeno,#더페이스샵#취미가더페#더페이보릿,119,22,"(1, 'jalllapeno', '#화장품#코덕#더페#코스탈센츠#조다나#세잔느#아리따움#에뛰드#에뛰드하우스#이니스프리#맥#샤넬#토니모리#웻엔와일드#삐아#조성아22#블러셔#마스카라#립스틱#틴트#파운데이션#섀도우#섀딩'), (2, 'pianocjswo', '우리 소통해요'), (3, 'sonia3077', '반가워요 인스타그램친구해여'), (4, 'songhanbok', '안녕하세요~인친해도 될까요?'), (5, 'jaebeom_purpleautolease', '소통해요 ~~'), (6, 'yulfloweratelier', '선팔 눌렀습니다~~'), (7, 'jin_ahah', '또 피드 구경 올게용 👀 ✨'), (8, 'rollingsushikorea', '우리 소통해요~'), (9, 'firstmotion', '맞팔부탁드려요 😊'), (10, 'artbijou__', '예뻐요♡'), (11, 'zeta831015', '피드 보고 왔어요 사진 잘 보구 갑니다아 😄'), (12, 'biki_cool', '사진잘나왔네요~'), (13, 'nail._y', '사진 잘 보고 갈게용 ☺ 🎈'), (14, 'a._.min_2', '인스타분위기좋네요~'), (15, 'momo44488', '우리 소통하실까요'), (16, 'qufdl0206', '피드 잘 보고 갑니다~'), (17, 'merci_mr', '사진분위기좋아요~'), (18, 'saerin_bb', '좋은사진이에욥 🐰'), (19, 'zxxdww', '맞팔해요~~'), (20, 'pen_cafe', '선팔할까요 :-D'), (21, 'tiffanyshoes', '우리 소통해요~!'), (22, 'jyconture', '피드 잘 보았어요^^')",2017-11-23 04:06,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#더페이스샵', '#취미가더페', '#더페이보릿'"
hei_0,스트레스로 망가진 내 피부 ㅠ괜찮아지길 넘 좋다 이거💕#오늘#하루#데일리#수분크림#수선화#아리따움#춥다#겨울#선팔#소통#맞팔#교복#학교#서면#양정#전포#부전#오오티디#셀스타그램#반사,47,2,"(1, 'j.hyewon_', '어머낫 😍 굿굿! 🙆'), (2, 'iamgbread', '사진 잘보고가요!')",2017-11-23 03:25,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#오늘', '#하루', '#데일리', '#수분크림', '#수선화', '#아리따움', '#춥다', '#겨울', '#선팔', '#소통', '#맞팔', '#교복', '#학교', '#서면', '#양정', '#전포', '#부전', '#오오티디', '#셀스타그램', '#반사'"
jsy5361,#결혼선물#이니스프리#아리따움#동료들#감사합니다#스메그포트#미니짱냉장고#아껴서잘쓸게용#신난다#모두필요했던것들#이쁘다💕,40,6,"(1, 'smile_queen13', '새신부 곧보겠군용😍'), (2, 'hibilng', '👏'), (3, 'eat4u_', 'Wow~'), (4, 'fallinj_acc', '👍'), (5, 'jinjoozzang', '이거였구만!!!!'), (6, 'imclub0502', '기분조은하루 되세욤~ 반가워요!👍✌')",2017-11-23 02:59,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#결혼선물', '#이니스프리', '#아리따움', '#동료들', '#감사합니다', '#스메그포트', '#미니짱냉장고', '#아껴서잘쓸게용', '#신난다', '#모두필요했던것들', '#이쁘다💕'"
stranger__226,"아리따움 새틴 펜슬 립락커05 핑크드레스8,000원컬러 핑크질감 약간매트발색력 좋음톤다운된 차분한 핑크빛피부톤 화사해보임웜,쿨톤 모두 사용 추천팁 굵기가 입술선 잡기 좋음약간 매트지속력 좋음케이스가 작아서 용량도 조금 적음데일리용 추천추천 ●●●●●",57,4,"(1, 'stranger__226', '#lipstick#lips#코덕#daily#코스메틱#매트#kbeauty#립스틱#화장품#화장#립스타그램#메이크업#makeup##lotd#lips#tint#brown#rose#romantic#matte#아리따움'), (2, 'stranger__226', '#motd#새틴펜슬립라커#핑크#pink#발색#makeuptutorial#aritaum#뷰스타그램'), (3, 'stranger__226', '#mlbb'), (4, 'ground_plan', '😁')",2017-11-23 02:10,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,
oliviakyung,#아이섀도우 #미샤 #이탈프리즘 #아리따움#세일 할 때 쟁여놨어요ㅎ.#다이소 제품으로 아이섀도 정리하기~!!찾기 쉽고 깔끔해져서 사용하기 편해요^^.......#korea #화장대 #화장품 #화장품스타그램 #메이크업 #뷰티 #뷰스타그램 #뷰티그램 #인스타뷰티 #뷰티톡 #뷰티팁 #뷰티템 #makeup #koreanmakeup #beauty #instabeauty #kbeauty #koreanbeauty #beautypeople #오늘은 #오늘아침 #today #instatoday #day,75,4,"(1, 'hansnap77', '💙 -~-~사진 느낌 넘 좋네요.^^선팔하고 갑니다.^^맞팔 부탁드려요^^😄'), (2, 'oliviakyung', '@hansnap77 감사합니다. 맞팔했어용ㅎ'), (3, 'oolkiq66', '보기좋습니다^^ 혹시 팔로워 증가 관심있으시면 제꺼한번 구경오세요😎'), (4, 'danee_boutique', '조아용♥')",2017-11-23 02:03,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아이섀도우', '#미샤', '#이탈프리즘', '#아리따움', '#세일', '#다이소', '#korea', '#화장대', '#화장품', '#화장품스타그램', '#메이크업', '#뷰티', '#뷰스타그램', '#뷰티그램', '#인스타뷰티', '#뷰티톡', '#뷰티팁', '#뷰티템', '#makeup', '#koreanmakeup', '#beauty', '#instabeauty', '#kbeauty', '#koreanbeauty', '#beautypeople', '#오늘은', '#오늘아침', '#today', '#instatoday', '#day'"
woohyun0417,"미국에서도 #아리따움 #IOPE #에어쿠션 살수 있다는 사실🤗 남자용 사고 싶었는데,미국에 안들어오기 땜에 처음 색깔 번호 있는 여자것로 샀더라.잘 어울리려나?",18,1,'0',2017-11-23 00:27,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아리따움', '#IOPE', '#에어쿠션'"
e_dong_hee,".👩🏻 엄마, 나 #아리따움 맨날 가고싶어-...(내가 하율이랑 언제 거길 가봤을까.. 뭐가 좋았어서 매일 가고 싶어할까... 하던차에).거기 가면 수업도 넘 재밌고오~~~웅이 유니랑 오고 가는것도 넘 재밌고오~~~치즈스틱도 넘 맛있어어어~~~...아... 아뜰리에가 아리따움이 되었군하! 🤣🤣🤣.#오늘은#하율이가신나서등원하는 #엄마도즐기는#미술하는목요일#재미있는미술수업 #맹글맹글아뜰리에",55,9,"(1, 'comme_studio', '눈도오네요🙊🙊😍'), (2, 'e_dong_hee', '@comme_studio 캐롤 땡기는 아침 ㅎㅎㅎ'), (3, 'sboni_korea', 'Nice!'), (4, 'zeta831015', '소통해요 😺'), (5, 'tailor.bbang', '😁'), (6, 'biki_cool', '소통해요😖'), (7, 'iamgbread', '소통해요!!'), (8, 'la_vie_boheme__', '또 놀러올께요!! 렛츠기릿!!'), (9, 'samsungwelstory', '맞팔할까요 :-D')",2017-11-23 00:20,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아리따움', '#오늘은', '#하율이가신나서등원하는', '#엄마도즐기는', '#미술하는목요일', '#재미있는미술수업', '#맹글맹글아뜰리에'"
gayoung318,존예보스🙈🙉💕..#뷰티스타그램 #코덕 #코스메틱 #쉐도우 #팔레트 #아리따움 #드리미홀리데이섀도팔레트 #홀리데이컬렉션 #화장품 #뷰티 #섀도우 #화장품덕후 #기분조하 #섀도우추천 #최애템 #신상,35,1,"(1, 'kuul_28', '소통부탁드러 왔어요 반가워요')",2017-11-22 23:51,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#뷰티스타그램', '#코덕', '#코스메틱', '#쉐도우', '#팔레트', '#아리따움', '#드리미홀리데이섀도팔레트', '#홀리데이컬렉션', '#화장품', '#뷰티', '#섀도우', '#화장품덕후', '#기분조하', '#섀도우추천', '#최애템', '#신상'"
littlealice_kim,".⛤바이탈뷰티 이너뷰티 솔루션⛤.매일매일 필요한 영양소 부족한 영양소 직접 골라 섭취하쟈~❤햇빛 많이 못보는 날엔 비타민D를, 상큼한 피로회복이 필요한 날엔 비타민C를~☀비타민B도, 칼슘플러스도, 또 미넹랄플러스까지 고루 있어서 다양한 영양소 필요할 때 그때그때 바이탈뷰티해요😙.#이너뷰티 #비타민 #아리따움 #아리따움비타민 #바이탈뷰티 #데일리뉴리션시리즈 #뷰티스타그램 #건강그램 #예뻐지자",1154,4,"(1, 'pharis00', '영양소별로 다 있나봐요 간편하구 조으다'), (2, 'pharis00', '저도 사서 먹어야겠어요 병원에서 비타민디 결핍이래요'), (3, 'littlealice_kim', '@pharis00 영양소 필요할때 바로 챙기니 참 편하죠^,^'), (4, 'littlealice_kim', '@pharis00 아리따움에서도 만나실수있어요 크~')",2017-11-22 17:22,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#이너뷰티', '#비타민', '#아리따움', '#아리따움비타민', '#바이탈뷰티', '#데일리뉴리션시리즈', '#뷰티스타그램', '#건강그램', '#예뻐지자'"
hyeyeoni_23,with my destiny~💚#마지막 #비상 #휴일 #😢 #오늘도 #그녀와함께 #💋 #아리따움 #홀리데이컬렉션 #섀도우팔레트 #획득✌ #만화카페 #놀숲 #부루마블🎲 #꾸르잼🍯 #드디어 #김경옥닭발 #👍 #배부름🐷 #먹스타그램 #좋아요 #일상 #daily #selca #selfie,79,11,"(1, 'non1.c7an', '노우...😥'), (2, 'hyeyeoni_23', '@non1.c7an 😡'), (3, 'yeji8518', '요로코롬 예쁜짓을해노쿠 잠들었단말이야?!🌝'), (4, 'pilllowtalkk', '자기야❤️나랑도 놀아 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ'), (5, 'hyeyeoni_23', '@yeji8518 하핳ㅎ 난 예쁘니깡💕'), (6, 'hyeyeoni_23', '@pilllowtalkk 또영화보고 논누가쟈💕💕'), (7, 'nyunyyy', '살빠졋나'), (8, 'zeta831015', '구경왔어요'), (9, 'luvenaleung77', '☺️'), (10, 'hyeyeoni_23', '@nyunyyy 살찜 ㅠㅠ'), (11, 'must_it_item', '선팔할까요~')",2017-11-22 16:29,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#마지막', '#비상', '#휴일', '#😢', '#오늘도', '#그녀와함께', '#💋', '#아리따움', '#홀리데이컬렉션', '#섀도우팔레트', '#획득✌', '#만화카페', '#놀숲', '#부루마블🎲', '#꾸르잼🍯', '#드디어', '#김경옥닭발', '#👍', '#배부름🐷', '#먹스타그램', '#좋아요', '#일상', '#daily', '#selca', '#selfie'"
flower_0xx_,연보라보라 메이크업 🍇💜🍇💜 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀....🍇EYE🍇 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#에뛰드하우스 #퍼플카카오라떼 #미스터리명화 ⠀⠀⠀⠀⠀⠀⠀#이니스프리 #아기진달래 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#미샤 #이탈프리즘 #페어리비즈 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#아리따움 #모노아이즈 #어반글로우 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#3ce #아이스위치 #throbbing ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#아이돌래쉬 #04 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀🍇BLUSHER🍇 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#미샤 #컬러빔블러셔 #라벤더폴렌 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀🍇LIP🍇 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#페리페라잉크더벨벳 #외모성수기 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀..제가 요새 푹 빠진 연보라컬러에 푸욱 빠져버렸어욤💜 구래서 연보라보라하게 메이크업 해봤눈데욤 ‼️ 원하는 컬러를 로드샵에서 찾기가 너무 힘들었어요ㅜㅜ 단종된 컬러두 많구..고렴이템들이 확실히 발색은 더 좋긴한데 대학생인 저에게눈 넘나리 비싼칭구들😭😭 사실 눈독들이구 있눈 보라템들이 많아서 아마두 보라메이크업은 자주자주 올릴거같애욤‼️ 사진으루는 컬러감이나 선명도가 떨어져서 이번엔 짧은 눈영상을 첨부했어요😍 옆으루 넘겨서 영상두 보구가세욤 -ㅁ- ⠀⠀⠀⠀⠀귀걸이는 @bling___star ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀..#연보라 #makeup #메이크업 #뷰티 #코덕 #선팔환영 #맞팔은댓글 #메이크옵신생아,103,39,"(1, 'hyojuu_story', '플라워님💜 영상속 눈 너무 예뿌신거아님미까👏🏻👏🏻👏🏻 찬양해요💕💕💕😉😉'), (2, 'k.chic__', '흐엉 미쵸따리 조녜야 진짜..... 💜💜💜 으 다시봐드 이뻥'), (3, 'flower_0xx_', '@hyojuu_story 으앙 감사해욤💜 이거 인스타 줄바꿈때문에 15분을 끙끙 ㅜㅜ😭😱'), (4, 'flower_0xx_', '@k.chic__ 싴언닝 캄사해욤🍇💜 요새 보라보라 넘나링 이뿌욤 줄바꾸기 때문에 애먹엇어욤 ㅜㅜ 😭'), (5, 'k.chic__', '@flower_0xx_ 아 줄바꾸기 ㅋㅋㅋㅋ 진짜 힘둘졍ㅋㅋ 쩜 엔터 쩜 엔터 ㅡ 나만 그런가 아니여써 ㅋㅋ'), (6, 'flower_0xx_', '@k.chic__ 으앙 ㅜㅜ 방금 봤눈데.. 댁글창열구 제글보면 뒤죽박죽ㅋㅋㅋㅋㅋ 어떠케 해야하나요..ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ😭😭😭😭😱😱'), (7, 'dr.bom_official', '자주놀러오겠습니다!!^^'), (8, 'k.chic__', '@flower_0xx_ 그건 어쩔수엄눈고 가타요... 😢😢 이모티콘을 빼는 수 밖에 ㅠㅠ'), (9, 'flower_0xx_', '@k.chic__ 그롬가욤 ㅜㅜㅜ 끔찍... 댁글창 열기전에눈 바르게 정리되서 보이죠...?😭😭'), (10, 'k.chic__', '@flower_0xx_ 네넹 그냥 봤을 땐 괜차나욤 😉😉'), (11, 'flower_0xx_', '@k.chic__ 감삼댱 ㅎㅎ🙏🏻🙏🏻👍🏻👍🏻'), (12, 'jeongagp', '보라색도 잘 어울리는 당신..좋아요누르고감니다 총총..💨'), (13, 'new.miel_s2', '플라워님!!!완전 메컵 이뻐요!!보라보라한 메컵 잘어울려욤>___<귀걸이랑도 찰떡이라능!!ㅎㅎㅎ 깃털?귀걸이 사논거 있는데 요즘 푹빠져서 깃털만 보면 모조리 사곤하는데 이 귀걸이도 이쁘네요...💟💟💟겟해야겟으요!!히힛'), (14, 'su_mmer_beauty', '어반글로우사오셨군용!!!💖예쁘세요ㅠㅜ'), (15, 'sooooo__jiny', '퍼플카카오라떼가 눈두덩이에 바르신거에여?? 펄감이 너무 예뻐여..💗'), (16, 'zibongcos', '플라워님 이메이크업 머리색부터 화장까지 찰떡이에오..😱😱💜💜!!!'), (17, 'gael_motd', '플라워님 이구역 분위기깡패시군녀...\U0001f924 진짜ㅠㅠ넘이뿌세용ㅠㅠ💖'), (18, 'flower_0xx_', '@jeongagp 헤헤 ❤️'), (19, 'flower_0xx_', '@new.miel_s2 귀걸이 이쀼죵 ㅎㅎ💜🍇 징차루 사랑입니댱 😍'), (20, 'flower_0xx_', '@su_mmer_beauty 넹 ㅜㅜ 너무 이뻐욤❤️ 정말루 필템이예욤🍇💜'), (21, 'flower_0xx_', '@sooooo__jiny 퍼플카카오라떼랑 아기진달래 섞어서 베이스루 바르구 어반글로우랑 페어리비즈로 펄감 냈어욤 💜💜'), (22, 'flower_0xx_', '@zibongcos 꺄 감사합니댱 💜🍇 제 눈에 연보라가 둥둥 뜰줄알았눈데 생각보다 괜찮더라구용‼️'), (23, 'flower_0xx_', '@gael_motd 꺄❤️ 분위기 깡패눈 수갤님 따라가려면 멀엇죠오😍😊'), (24, 'lovely_danmy', '귀걸이가 눈에 확 들어와서 저도 구경 좀 해봤네요ㅎㅎㅎ 펄 메이크업 잘 어울리세용🔮🔮☺️💕'), (25, 'flower_0xx_', '@lovely_danmy 감삼댱 ❤️저눈 펄없으묜 시체예욤😱😱😨😨'), (26, 'cosmetic_jota', '영상 퀄리티 좋네요 펄감 잡으시는게 ㅎㅎ 근데핸드폰을 돌려야되용ㅋㅋ;;'), (27, 'flower_0xx_', '@cosmetic_jota 앜ㅋㅋㅋ큐ㅠㅠ 죄송해욤 😭 영상은 일부러 눕혀서 찍었어염ㅋㅌㅌㅋㅋㅋ'), (28, 'dazzling_lish', '플라워님 넘 예뻐요오오😍😍❤️'), (29, '__moonyslife', '맞팔완료! 피드구경왔어요 소통하면서지내욥!!'), (30, 'flower_0xx_', '꺄아아아 감삼댱 ❤️😘'), (31, 'flower_0xx_', '@__moonyslife 감삼댱 🙏🏻 자주 소통해욤❤️'), (32, 'eunae_coy', '헐랭이거존예다잉 ㅠ'), (33, 'flower_0xx_', '@eunae_coy 앙 거마벙❤️ㅁ❤️'), (34, 'do_ob93', '연보라 메쿠 진짜 잘어울리세여 플라워님ㅠㅠ'), (35, 'flower_0xx_', '@do_ob93 우앙 감사합니댱🙏🏻 생각보다 실제루 보면 더 컬러감이 잘나왓눈데 사진이 못담아서 아수버요ㅜㅜ😭'), (36, 'aimelbie', '연보라 촌스럽지않기 어려운데 그 어려운걸 해내시네용💕'), (37, 'flower_0xx_', '@aimelbie 섀도우들이 다햇쬬요 ❤️ 특히 어반글로우 저칭구 대박입니댱😊'), (38, 'honeybuttersalt', '연보라 찰떡이신데여???? 부러워영\U0001f929\U0001f929'), (39, 'flower_0xx_', '@honeybuttersalt 꺄 감사해욤🙏🏻 저두 처음 해본거라 좀 낯설긴한뎅 그래두 괜찮더라구욤💜')",2017-11-22 16:14,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#에뛰드하우스', '#퍼플카카오라떼', '#미스터리명화', '#이니스프리', '#아기진달래', '#미샤', '#이탈프리즘', '#페어리비즈', '#아리따움', '#모노아이즈', '#어반글로우', '#3ce', '#아이스위치', '#throbbing', '#아이돌래쉬', '#04', '#미샤', '#컬러빔블러셔', '#라벤더폴렌', '#페리페라잉크더벨벳', '#외모성수기', '#연보라', '#makeup', '#메이크업', '#뷰티', '#코덕', '#선팔환영', '#맞팔은댓글', '#메이크옵신생아'"
