writer,article,likes,replys_count,replys,datetime,img,tags
iamgoutte_jy,GOUTTE 구뜨 @iamgoutte건강한 피모를 위한삼총사#굿뜨샴푸 로 목욕하고#순트리트먼트 로 마무리하고#샤샤그루밍스프레이 로 빗질하면주인도 못알아볼만큼 멀끔해진대요 (속닥속닥🙈🙉🙈🙉)..#구뜨 #dogstargram #maltese #독스타그램 #멍스타그램 #handmade #동물용의약외품 #soap #애견샴푸 #원데이클래스 #onedayclass,17,2,"(1, 'dechallie_hautecouture', 'Unrepeatably!'), (2, 'designed_by_syndy', '제 머리결도 여기서 고쳤다죠????? 탈색 6번 머리 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ')",2017-12-07 07:24,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#굿뜨샴푸', '#순트리트먼트', '#샤샤그루밍스프레이', '#구뜨', '#dogstargram', '#maltese', '#독스타그램', '#멍스타그램', '#handmade', '#동물용의약외품', '#soap', '#애견샴푸', '#원데이클래스', '#onedayclass'"
sseoyoungs,똘이도 배스솔트넣고 힐링반신욕중 🛁🐶기분좋지? 너 눈풀렸어 크크,82,10,"(1, 'migeumkwon', '호강하네요~😆'), (2, 'sseoyoungs', '#일상 #산책 #애견 #반려견 #마이펫 #말티즈 #펫스타그램 #귀여워 #반신욕 #애견샴푸 #애견반신욕 #멜라루카 #배스솔트 #좋아요'), (3, 'sein_sensibility', '졸음이솔솔'), (4, 'ailee06', '아웅~~~ 노골노골~~ 눈이 넘 귀여워요'), (5, 'dbhwan', '노곤노곤하나봐요 ㅎㅎ 너무 귀엽다'), (6, 'j.hy79', '이거 강아지가 해도 되는거예요? 우리 하록이 해줄까하다가 참았는데ㅋㅋ'), (7, 'lee.ssun', '똘똘이 호강하네ㅋㅋㅋㅋㅋㅋㅋ'), (8, 'sseoyoungs', '@j.hy79 네 해줘도 되요 :)'), (9, 'nabijou4', 'ㅋㅋㅋ 완전 기여워용 제 눈에서 꿀떨어질듯해영'), (10, 'join.u_s', '미국 현지 구매대행입니당😄 구경 오세요!!')",2017-12-07 07:08,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,
ay.with_rapture,.남들은 진즉에 다 써봤다던#더블리스풀독저는 이제 샘플 주문해서 받아봤어요..1번 사진은이번에 홀이에게 써 볼 종류 네 가지더티샴푸-실키샴푸-컨디셔너-미스트.2번 사진은언젠가 필요하게 되면 써 볼볼륨용샴푸-민감용샴푸-어린아이용샴푸.전체적으로 향은 강하지 않아서괜춘한 것 같아요.사용 후기는~ 이번주 일요일에!.한 열 흘 안 씻겼더니죽겠어요 ㅋㅋㅋㅋㅋㅋㅋ일주일을 넘겨본 역사가 없는데 ㅜㅜ그럼 주말에 만나요.#유토페티아 #강아지샴푸 #애견샴푸#그루밍용품@utopetia.#말티즈 #반려견 #강아지 #독스타그램 #멍스타그램 #애견스냅 #견스타그램 #모델견 #소형견모델 #풀코트말티즈 #광고섭외 #maltese #dog #maltese101 #pet #dogstagram #puppystagram #petstagram #dogphotography #snapshots #fullcoat #マルチーズ,94,3,"(1, 'zzarme', '저도 안써봤는데엠 캬캬캬캬캬캬'), (2, 'ppi_kkok', '@zzarme 222 안써본 사람 여기 또 이떠여🙋🏻\u200d♀️ 홀이 엄마 후기 알려두세여\U0001f929'), (3, 'join.u_s', '미국 현지 구매대행입니당😄 구경 오세요!!')",2017-12-07 06:52,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#더블리스풀독저는', '#유토페티아', '#강아지샴푸', '#애견샴푸', '#그루밍용품@utopetia', '#말티즈', '#반려견', '#강아지', '#독스타그램', '#멍스타그램', '#애견스냅', '#견스타그램', '#모델견', '#소형견모델', '#풀코트말티즈', '#광고섭외', '#maltese', '#dog', '#maltese101', '#pet', '#dogstagram', '#puppystagram', '#petstagram', '#dogphotography', '#snapshots', '#fullcoat', '#マルチーズ'"
by.journey_,"#산이 ""데릴러와!"" #푸들 #화이트푸들 #미니어쳐푸들 #poodle #강아지미용실 #journey#대구강아지미용실 #동구강아지미용실 #신천동강아지미용실 #애견미용 #오픈매장 #애견샴푸 #애견컨디셔너 #애견에센스 #애견보습제 #애견보호밤 #애견입욕제 #선택 #관리 #1대1 #애견미용예약제 #회원제관리 #신세계강아지미용실",5,1,'0',2017-12-07 05:25,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#산이', '#푸들', '#화이트푸들', '#미니어쳐푸들', '#poodle', '#강아지미용실', '#journey', '#대구강아지미용실', '#동구강아지미용실', '#신천동강아지미용실', '#애견미용', '#오픈매장', '#애견샴푸', '#애견컨디셔너', '#애견에센스', '#애견보습제', '#애견보호밤', '#애견입욕제', '#선택', '#관리', '#1대1', '#애견미용예약제', '#회원제관리', '#신세계강아지미용실'"
fleur_chien,1월에 오픈 하는 핸드메이드 pet shop~~!!!1월에 사이트 오픈예정이고 그전에는 인스타에 간간히 제가직접만든 용품들을 업데이트 할 예정이에요 많은 사랑주세요^^♡#핸드메이드 #애견 #애견용품 #핸드메이드애견의류 #캔들 #애견샴푸 #대전 #대전서구 #변동 #플뢰르시앙작업소#플뢰르시앙,22,1,'0',2017-12-07 00:27,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#핸드메이드', '#애견', '#애견용품', '#핸드메이드애견의류', '#캔들', '#애견샴푸', '#대전', '#대전서구', '#변동', '#플뢰르시앙작업소', '#플뢰르시앙'"
ainsoap_,@Regrann from @poovely_3 -  귀요미 살구의 첫목욕🛁💕⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀살구의 첫 목욕은 @ainsoap_ #아인솝 신상#실키모이스쳐샴푸 (장모용)로 했오요 거기에 스파까지 챡챡챡😊!!💕⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀살구가 아직 어린것도 있고 좀 더 순한샴푸를 찾았는데케펫에서 뙇!!하고 만난 요 순하디 순한샴푸!거품이 영상에서 잘 안보이는데 순한성분임에도 거품잘나요!!!! 향도👍🏻⠀⠀⠀⠀⠀ ⠀⠀식물유래성분으로 자극적이지 않고 안전하대요!E.W.G 1~2 Green 등급이라 더 믿음직하고..무엇보다 아인솝이자나요!!!!!👍🏻👀👍🏻⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀#살구 #강아지첫목욕 #짝짝짝 #칭찬해요 #너무귀여워 #아인솝 #ainsoap #애견샴푸 #강아지비누 #dog #puppy #poodlestagram #puppystagram #dogstagram #pet #petstagram #소통 #f4f #l4l - #regrann,"1,563",9,"(1, 'ainsoap_', '#강아지입욕제#강아지천연샴푸#아기강아지#아기푸들#푸들#푸들미용#강아지미스트#아기강아지샴푸'), (2, 'ssu_ziely', '@zicomom 지코같애 짱귀여워'), (3, 'yeong5036', '잘보고 갑니당🙂'), (4, 'sughyeonyang', '비누가 아닌 샴푸도 나왔어요~~~???'), (5, 'ainsoap_', '@ssu_ziely 오 지코도 귀요미네요^^'), (6, 'ainsoap_', '@sughyeonyang 네~~아직 상세페이지 준비중인데요. 샴푸도 출시됫는데 박람회때 구매고객님들이 매우 좋아해주네요^^♡'), (7, 'lovely_house20080108', 'DM한번 확인부탁드려용🙏🏻'), (8, 'ainsoap_', '@lovely_house20080108 답변드렸어용^^ 아가 입양하셨다니 너무나 기쁜 일이에요😊'), (9, 'lovely_house20080108', '@ainsoap_ 감사해용🙏🏻함께 기뻐해주셔서')",2017-12-06 23:14,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#아인솝', '#실키모이스쳐샴푸', '#살구', '#강아지첫목욕', '#짝짝짝', '#칭찬해요', '#너무귀여워', '#아인솝', '#ainsoap', '#애견샴푸', '#강아지비누', '#dog', '#puppy', '#poodlestagram', '#puppystagram', '#dogstagram', '#pet', '#petstagram', '#소통', '#f4f', '#l4l', '#regrann'"
llolivier,전문가의 손길이 닿을때...칭구야 고마워~@morrisjinyoungkim @moon.miran 진영이와 미란이한테 넘 고맙당~#아지솝 #강아지비누 #애견샴푸 #반려견비누 agisoap #개비누 #고양이비누 #개샴푸 #고양이샴푸 #롤리비에,19,2,"(1, 'moon.miran', '역시 진영언니의 센스!'), (2, 'rabenda5688', '넘 귀욤!🌿아지들이 호강하겠네요 🌳')",2017-12-06 17:45,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#아지솝', '#강아지비누', '#애견샴푸', '#반려견비누', '#개비누', '#고양이비누', '#개샴푸', '#고양이샴푸', '#롤리비에'"
3.moong,.편백수베이스에  모발에 좋은 첨가물 넣어 만든 애견스프레이🐶푸르너스에센스(미스트) 뿌리면  지독한 향 때문에 켁켁대고 싫어했는데 요건 그런거 하나도 없다. 강아지가 사람보다 후각에 민감한데 시중에 판매되는 샴푸나 미스트는 왜 그렇게 향이 지독할까 ㅡㅡ ..#애견미스트 #애견스프레이 #그루밍미스트 #애견에센스 #강아지 #반려견 #애견샴푸 #천연화장품 #천연 #푸들맘 #푸들 #푸들스타그램,22,1,'0',2017-12-06 16:32,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#애견미스트', '#애견스프레이', '#그루밍미스트', '#애견에센스', '#강아지', '#반려견', '#애견샴푸', '#천연화장품', '#천연', '#푸들맘', '#푸들', '#푸들스타그램'"
iamgoutte_ws,#구뜨 #goutte #동물용의약외품 #그루밍스프레이 #순트리트먼트 #촉촉비누 #개태리타올 #애견샴푸 #애견비누 최고전문가테라피스트가만든 #애견용품#원데이클래스 #단기교육,5,1,'0',2017-12-06 03:48,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#구뜨', '#goutte', '#동물용의약외품', '#그루밍스프레이', '#순트리트먼트', '#촉촉비누', '#개태리타올', '#애견샴푸', '#애견비누', '#애견용품', '#원데이클래스', '#단기교육'"
iamgoutte_ws,#구뜨👍 #구뜨 #goutte #동물용의약외품 #촉촉비누 #그루밍스프레이 밍스프레이 #애견비누 #애견샴푸 #순트리트먼트,5,1,'0',2017-12-06 02:32,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#구뜨👍', '#구뜨', '#goutte', '#동물용의약외품', '#촉촉비누', '#그루밍스프레이', '#애견비누', '#애견샴푸', '#순트리트먼트'"
xo_goorm,#케이펫페어 에서 제일 저렴하게 구매한 아이템은 요아이인듯 해요! 구름이는 워낙 예민한 성격이라 이 아이가 조금이나마 도움이 됐음 좋겠네요 🙏🏻😊.#구름_민 #울지마마이펫,43,9,"(1, 'xo_goorm', '#강아지 #멍멍이 #애견 #댕댕이 #말티즈 #멍스타그램 #독스타그램 #견스타그램 #펫스타그램 #인스타독 #인스타펫 #instadaily #doglover #instadog #instapet #dogstagram #petstagram #maltese #f4f #マルチーズ #犬 #throwback #일상 #소통 #애견샴푸 #반려견은사랑입니다'), (2, 'bbom20160208', '무슨파우더에요?? 뽀미도 예민해서요😂😂'), (3, 'jin_joong0617', '진중이 요거 쓰는데 향이랑 워낙 좋아여😍'), (4, 'prescotnation', 'So cute 🤗'), (5, 'xo_goorm', '@bbom20160208 요거울지마마이펫꺼샴푸대용파우더에요! 샴푸후사용하셔도되고단독으로도사용가능해요😊'), (6, 'xo_goorm', '@jin_joong0617 향정말좋죠👍🏻 잘산거같아요!😊'), (7, 'ddarang_ddarang', '진정효과가 있는 파우더인가요?? 따랑이도 워낙...👉👈ㅎㅎ'), (8, 'xo_goorm', '@ddarang_ddarang 따랑이도예민한가요? 음.. 사실저도한번써봐서조금더써보고효과있음알려드릴게요!ㅎㅎ 향은정말좋아요👍🏻'), (9, 'ddarang_ddarang', '@xo_goorm 네~ ㅎㅎ 말씀해주세요')",2017-12-05 13:37,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#케이펫페어', '#구름_민', '#울지마마이펫'"
kkokka0524,꼬까 헹굼없는 샴푸하고 눈 세정제 산책후간단하게 할수있어 좋다#꼬까#개스타그램#멍스타그램#내새끼#코카스파니엘#신나#귀염둥이#코카는사랑입니다#홍천#스키#대명비발디파크#펫스타그램#워터리스샴프#애견샴푸#또자의애견샴프,30,1,'0',2017-12-05 11:33,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#꼬까', '#개스타그램', '#멍스타그램', '#내새끼', '#코카스파니엘', '#신나', '#귀염둥이', '#코카는사랑입니다', '#홍천', '#스키', '#대명비발디파크', '#펫스타그램', '#워터리스샴프', '#애견샴푸', '#또자의애견샴프'"
derma_dog,-산책할때 필수 견생템은?🐾당연 #더마독 #워터리스샴푸 라는거👊--#dermadog #강아지샴푸 #강아지샴푸추천 #애견샴푸 #애견샴푸추천 #그린인텐스샴푸 #드라이샴푸 #애견용품 #반려동물 #멍스타그램 #펫스타그램 #강아지스타그램 #반려견 #멍멍이 #맞팔 #팔로우 #좋아요 #dogs #pet #dogstagram #petstagram #puppy #like4like #daily #doggy,112,2,"(1, 'dog_training_advice', 'aime ça 😘'), (2, 'qtdogmall', '심심할땐 귀엽개!')",2017-12-05 09:14,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#더마독', '#워터리스샴푸', '#dermadog', '#강아지샴푸', '#강아지샴푸추천', '#애견샴푸', '#애견샴푸추천', '#그린인텐스샴푸', '#드라이샴푸', '#애견용품', '#반려동물', '#멍스타그램', '#펫스타그램', '#강아지스타그램', '#반려견', '#멍멍이', '#맞팔', '#팔로우', '#좋아요', '#dogs', '#pet', '#dogstagram', '#petstagram', '#puppy', '#like4like', '#daily', '#doggy'"
maison_de_puppy,"#메종드퍼피 #협성로하스샴푸 우리 아기들 피부에 직접 닿는 샴푸, 아무거나 쓰면 안되잖아요😫제품을 고르고 또 골라서 우리 아이에게 필요한 케어를 해주는게 가장 중요해요.．저희 메종 드 퍼피는 아이에게 가장 필요한 케어를 해줄 수 있도록 다양한 샴푸를 내려 쓰는 중이예요👍🏻매장에 오시면 아이의 피부상태에 따라 샴푸도 추천해드리니 꼭 방문하셔서 추천 받고 가세요😊．．❤️블루잉 샴푸 : 흰색견 전용, 밝은색 모발을 더욱 선명하게함, 검은색 모발에서 녹색을 제거💛스멜리펫 : 심하게 더러워지고 악취가 나는 개를 딥 클렌징하고 상쾌하게함, 피부와 모발에 보습효과💚플럼실키 : 컨디셔너와 악취제거제가 혼합된 제품으로 모발을 부드럽게함 , 오일을 사용하지 않고 깨끗하게 하며 보습효과와 모발을 윤기나게함 , 샴푸후 향기가 신선하고 오래 지속되게함💙피치퍼팩 : 어린강아지와 고양이를 위한 샴푸, 피부보호를 위한 컨디셔너가 포함된 클렌징 샴푸로 쉽게 행굼이되고 샴푸후 신선한 향기가 지속됨.💜아몬드 크리스피 : 모발을 세워주고(볼륨) 아름다운 머릿결 제공 , 향이 좋음💗코코넛 클린 : 엉킨 모발을 풀어줌, 샴푸후 향기가 지속되게함, 머릿결을 아름답게 만들어 주는 샴푸+컨디셔너💖후후코롱 : 개, 고양이의 특별한 코롱으로 모발을 보호하고 부드럽게 하며 오랜시간 향기를 발산한다.(베이비 파우더 향)💝이어 크리너 : 개, 고양이의 귀 내외부 세척(세정,가려움,냄새제거,치료효과)",18,1,"(1, 'maison_de_puppy', '#협성로하스 #블루잉샴푸 #스멜리펫 #플럼실키 #피치퍼팩 #아몬드크리스피 #코코넛크린 #후후코롱 #이어크리너 #로하스샴푸 #진주시 #초전동 #주약동 #애견미용 #애견호텔 #애견용품 #멍스타그램 #애견샴푸 #애견샴푸추천 #인스타독 #강아지샴푸 #고양이샴푸 #인친 #소통해요 #개샴푸 #일상')",2017-12-05 08:31,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#메종드퍼피', '#협성로하스샴푸'"
join.u_s,"#애슐리크레이그쇼살롱스파 구매대행 문의 주세요^^애슐리크레이그란?미국에 본사를 두고 있으며 200년 역사를 자랑하는반려동물 미용용품 프리미엄 브랜드입니다미국은 물론 유럽 애견 전문가들 사이에 입소문을 타면서꾸준한 사랑을 받고 있는 브랜드이고요대표 제품 ‘그레이하운드’ 빗은 3대에 걸친 장인들이11회 수작업 공정을 통해 제작하고 있으며,약 100년 동안 한 번도 제작 공정이 변한 적이 없고또 프리미엄 샴푸인 쇼살롱 스파, 에센셜 라인들을 비롯해빗, 가위, 나이프 등 다양한 미용용품을 선보이고 있습니다••#애슐리크레이그쇼살롱스파 구매대행 문의 주세요^^쇼독 들이 사용한다는 제품털 관리에 아주아주 기가 막히는 제품이죠화학성분 없이 식물성 재료로 안전하고 순해수유 중인 반려견도 사용이 가능 합니다가격은 한국의 절반 가격 예상하시면 될 거예요KAKAO ID 👉🏻 joinusa••#애슐리크레이그 #에슐리크레이그 #그루밍도그 #그루밍 #AshelyCraig #펫샴푸 #애견샴푸 #강아지샴푸 #강아지금샴푸 #펫천연샴푸 #강아지천연샴푸 #강아지털관리 #쇼살롱스파 #애슐리크레이그샴푸 #애슐리크레이그쇼살롱스파 #애슐리크레이그쇼살롱스파라인 #강아지샴푸추천 #애견샴푸추천 #반려견샴푸 #반려견샴푸추천 #구매대행 #직구 #해외바잉 #해외직구 #해외구매대행 #바잉 #강아지용품 #강아지용품구매대행 #펫용품 #금샴푸",51,2,"(1, 'clariintamichaela', 'Followback 💕'), (2, 'menesio_com', '🙌!!!')",2017-12-03 19:59,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#애슐리크레이그쇼살롱스파', '#애슐리크레이그쇼살롱스파', '#애슐리크레이그', '#에슐리크레이그', '#그루밍도그', '#그루밍', '#AshelyCraig', '#펫샴푸', '#애견샴푸', '#강아지샴푸', '#강아지금샴푸', '#펫천연샴푸', '#강아지천연샴푸', '#강아지털관리', '#쇼살롱스파', '#애슐리크레이그샴푸', '#애슐리크레이그쇼살롱스파', '#애슐리크레이그쇼살롱스파라인', '#강아지샴푸추천', '#애견샴푸추천', '#반려견샴푸', '#반려견샴푸추천', '#구매대행', '#직구', '#해외바잉', '#해외직구', '#해외구매대행', '#바잉', '#강아지용품', '#강아지용품구매대행', '#펫용품', '#금샴푸'"
